hora,estado,terminal,root,u_pu,uknom_kV,clave,energizado,cumple,ldf_ok
09:00,CON_SSFV,2789132,2789132,0.995923,13.800000190734863,0,1,1,1
09:00,CON_SSFV,2789141,2789141,0.995923,13.800000190734863,0,1,1,1
09:00,CON_SSFV,3272567,3272567,0.995915,13.800000190734863,1,1,1,1
09:00,CON_SSFV,3272664,3272664,0.995917,13.800000190734863,1,1,1,1
09:00,CON_SSFV,3272761,3272761,0.995918,13.800000190734863,1,1,1,1
09:00,CON_SSFV,3272869,3272869,0.995918,13.800000190734863,1,1,1,1
09:00,CON_SSFV,3272966,3272966,0.995919,13.800000190734863,1,1,1,1
09:00,CON_SSFV,3453260,3453260,0.996294,13.800000190734863,0,1,1,1
09:00,CON_SSFV,3453367,3453367,0.996295,13.800000190734863,0,1,1,1
09:00,CON_SSFV,3453464,3453464,0.996297,13.800000190734863,0,1,1,1
09:00,CON_SSFV,3453561,3453561,0.996302,13.800000190734863,0,1,1,1
09:00,CON_SSFV,3769721,3769721,0.996417,13.800000190734863,0,1,1,1
09:00,CON_SSFV,4249330,4249330,0.997831,13.800000190734863,0,1,1,1
09:00,CON_SSFV,4249348,4249348,0.997829,13.800000190734863,0,1,1,1
09:00,CON_SSFV,4249356,4249356,0.997824,13.800000190734863,0,1,1,1
09:00,CON_SSFV,4249372,4249372,0.997823,13.800000190734863,0,1,1,1
09:00,CON_SSFV,4938216,4938216,0.996251,13.800000190734863,0,1,1,1
09:00,CON_SSFV,5604524,5604524,0.997827,13.800000190734863,0,1,1,1
09:00,CON_SSFV,5605024,5605024,0.997835,13.800000190734863,0,1,1,1
09:00,CON_SSFV,5605032,5605032,0.997833,13.800000190734863,0,1,1,1
09:00,CON_SSFV,8338973,8338973,0.997684,13.800000190734863,0,1,1,1
09:00,CON_SSFV,8339155,8339155,0.997685,13.800000190734863,0,1,1,1
09:00,CON_SSFV,8339694,8339694,0.997684,13.800000190734863,0,1,1,1
09:00,CON_SSFV,8339708,8339708,0.997686,13.800000190734863,0,1,1,1
09:00,CON_SSFV,8795266,8795266,0.997839,13.800000190734863,0,1,1,1
09:00,CON_SSFV,9219013,9219013,0.995959,13.800000190734863,0,1,1,1
09:00,CON_SSFV,9500758,9500758,0.997843,13.800000190734863,0,1,1,1
09:00,CON_SSFV,9500766,9500766,0.997841,13.800000190734863,0,1,1,1
09:00,CON_SSFV,9500774,9500774,0.997839,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,10 502_Term,10 502_Term,1.000000,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1026666,1026666,0.997181,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1026682,1026682,0.997182,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1045288,1045288,0.994998,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1065971,1065971,0.994593,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,1067001,1067001,0.999980,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067010,1067010,0.997921,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067028,1067028,0.997737,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067036,1067036,0.997701,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067044,1067044,0.997545,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067052,1067052,0.997376,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067079,1067079,0.997369,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067087,1067087,0.997364,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067109,1067109,0.997203,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067117,1067117,0.996979,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067125,1067125,0.996791,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067133,1067133,0.996788,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067141,1067141,0.996640,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067150,1067150,0.996422,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067176,1067176,0.996206,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067184,1067184,0.996112,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067192,1067192,0.995990,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067206,1067206,0.995863,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1067214,1067214,0.995737,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069438,1069438,0.999822,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069446,1069446,0.999456,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069454,1069454,0.999364,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069471,1069471,0.999215,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069489,1069489,0.998953,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069497,1069497,0.998727,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069501,1069501,0.998526,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069519,1069519,0.998364,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069527,1069527,0.998304,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1069683,1069683,0.998039,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101251,1101251,0.995687,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101277,1101277,0.995620,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101293,1101293,0.995368,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101307,1101307,0.995277,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101315,1101315,0.995191,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101323,1101323,0.995132,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101331,1101331,0.995079,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101340,1101340,0.995009,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101358,1101358,0.994965,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101374,1101374,0.994900,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101382,1101382,0.994850,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101391,1101391,0.994804,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101404,1101404,0.994728,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101412,1101412,0.994687,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101421,1101421,0.994648,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101447,1101447,0.994626,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101455,1101455,0.994598,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101471,1101471,0.994593,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1101480,1101480,0.994593,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1102958,1102958,0.997201,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1102974,1102974,0.997198,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1102982,1102982,0.997182,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103211,1103211,0.996107,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103229,1103229,0.996107,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103245,1103245,0.995989,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103253,1103253,0.995985,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103296,1103296,0.996787,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103300,1103300,0.996787,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103318,1103318,0.996786,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103326,1103326,0.996786,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103351,1103351,0.995989,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103385,1103385,0.995988,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103393,1103393,0.995861,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103407,1103407,0.995857,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103431,1103431,0.995619,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103458,1103458,0.995617,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1103725,1103725,0.995736,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154079,1154079,0.997920,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154087,1154087,0.997912,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154109,1154109,0.997913,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154117,1154117,0.997915,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154125,1154125,0.997916,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154133,1154133,0.997735,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154141,1154141,0.997736,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154150,1154150,0.997735,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154176,1154176,0.997734,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154192,1154192,0.997698,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154206,1154206,0.997700,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154214,1154214,0.996153,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154222,1154222,0.997698,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154231,1154231,0.997693,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154249,1154249,0.996639,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154257,1154257,0.996638,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154273,1154273,0.996637,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154281,1154281,0.996635,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154290,1154290,0.996636,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154303,1154303,0.997735,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154311,1154311,0.996975,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154346,1154346,0.996978,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154354,1154354,0.996977,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154371,1154371,0.996201,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154389,1154389,0.996201,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154397,1154397,0.996186,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154401,1154401,0.996164,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154435,1154435,0.997693,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154443,1154443,0.996790,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154451,1154451,0.996789,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154478,1154478,0.996788,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154494,1154494,0.996786,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154508,1154508,0.997182,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154524,1154524,0.996111,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154532,1154532,0.996107,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154541,1154541,0.996105,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154575,1154575,0.996111,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154583,1154583,0.996108,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154591,1154591,0.996105,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154605,1154605,0.995735,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1154613,1154613,0.995735,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155245,1155245,0.995362,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155253,1155253,0.995353,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155270,1155270,0.995356,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155334,1155334,0.995190,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155342,1155342,0.995188,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155351,1155351,0.995186,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155377,1155377,0.995184,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155652,1155652,0.995008,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155679,1155679,0.995183,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155741,1155741,0.994647,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155750,1155750,0.994644,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155776,1155776,0.994644,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155792,1155792,0.994645,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155806,1155806,0.994643,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155822,1155822,0.994642,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155849,1155849,0.994728,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155857,1155857,0.994726,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155881,1155881,0.994726,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155911,1155911,0.995352,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155938,1155938,0.995008,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155946,1155946,0.995006,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155971,1155971,0.995007,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1155997,1155997,0.995007,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1157019,1157019,0.995188,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1283235,1283235,0.997357,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1618733,1618733,0.994724,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1618741,1618741,0.994727,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1618750,1618750,0.994728,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1667238,1667238,0.995736,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,1667262,1667262,0.995858,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,220 V,220 V,0.980435,0.2199999988079071,0,1,1,1
12:00,SIN_SSFV,2214130,2214130,0.995275,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2214148,2214148,0.995272,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2214156,2214156,0.995272,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2479567,2479567,0.994593,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,2567814,2567814,0.995352,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2567831,2567831,0.995352,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2765811,2765811,0.997912,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2765829,2765829,0.997897,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2765837,2765837,0.997895,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2789132,2789132,0.994643,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,2789141,2789141,0.994643,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,3272567,3272567,0.994594,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,3272664,3272664,0.994588,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,3272761,3272761,0.994586,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,3272869,3272869,0.994584,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,3272966,3272966,0.994583,13.800000190734863,1,1,1,1
12:00,SIN_SSFV,3453260,3453260,0.995342,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,3453367,3453367,0.995343,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,3453464,3453464,0.995346,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,3453561,3453561,0.995351,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,3769721,3769721,0.995510,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,4249330,4249330,0.997360,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,4249348,4249348,0.997358,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,4249356,4249356,0.997353,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,4249372,4249372,0.997352,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,4938216,4938216,0.995271,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,5604524,5604524,0.997357,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,5605024,5605024,0.997366,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,5605032,5605032,0.997363,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,8338973,8338973,0.997179,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,8339155,8339155,0.997180,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,8339694,8339694,0.997180,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,8339708,8339708,0.997181,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,8795266,8795266,0.997370,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,9219013,9219013,0.994724,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,9500758,9500758,0.997375,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,9500766,9500766,0.997373,13.800000190734863,0,1,1,1
12:00,SIN_SSFV,9500774,9500774,0.997371,13.800000190734863,0,1,1,1
12:00,CON_SSFV,10 502_Term,10 502_Term,1.000000,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1026666,1026666,0.997311,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1026682,1026682,0.997311,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1045288,1045288,0.995435,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1065971,1065971,0.995192,13.800000190734863,1,1,1,1
12:00,CON_SSFV,1067001,1067001,0.999981,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067010,1067010,0.998013,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067028,1067028,0.997838,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067036,1067036,0.997803,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067044,1067044,0.997655,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067052,1067052,0.997496,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067079,1067079,0.997488,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067087,1067087,0.997483,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067109,1067109,0.997333,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067117,1067117,0.997127,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067125,1067125,0.996953,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067133,1067133,0.996950,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067141,1067141,0.996816,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067150,1067150,0.996619,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067176,1067176,0.996422,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067184,1067184,0.996338,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067192,1067192,0.996232,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067206,1067206,0.996121,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1067214,1067214,0.996013,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069438,1069438,0.999830,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069446,1069446,0.999480,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069454,1069454,0.999392,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069471,1069471,0.999249,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069489,1069489,0.998999,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069497,1069497,0.998783,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069501,1069501,0.998591,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069519,1069519,0.998436,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069527,1069527,0.998379,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1069683,1069683,0.998126,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101251,1101251,0.995970,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101277,1101277,0.995913,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101293,1101293,0.995702,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101307,1101307,0.995629,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101315,1101315,0.995565,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101323,1101323,0.995525,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101331,1101331,0.995489,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101340,1101340,0.995442,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101358,1101358,0.995414,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101374,1101374,0.995373,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101382,1101382,0.995341,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101391,1101391,0.995312,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101404,1101404,0.995264,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101412,1101412,0.995240,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101421,1101421,0.995218,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101447,1101447,0.995209,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101455,1101455,0.995198,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101471,1101471,0.995192,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1101480,1101480,0.995192,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1102958,1102958,0.997331,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1102974,1102974,0.997328,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1102982,1102982,0.997312,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103211,1103211,0.996334,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103229,1103229,0.996333,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103245,1103245,0.996230,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103253,1103253,0.996227,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103296,1103296,0.996950,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103300,1103300,0.996949,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103318,1103318,0.996949,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103326,1103326,0.996949,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103351,1103351,0.996231,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103385,1103385,0.996230,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103393,1103393,0.996119,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103407,1103407,0.996115,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103431,1103431,0.995912,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103458,1103458,0.995910,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1103725,1103725,0.996012,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154079,1154079,0.998011,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154087,1154087,0.998003,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154109,1154109,0.998004,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154117,1154117,0.998006,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154125,1154125,0.998008,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154133,1154133,0.997836,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154141,1154141,0.997837,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154150,1154150,0.997836,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154176,1154176,0.997835,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154192,1154192,0.997801,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154206,1154206,0.997802,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154214,1154214,0.996369,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154222,1154222,0.997800,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154231,1154231,0.997796,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154249,1154249,0.996814,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154257,1154257,0.996814,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154273,1154273,0.996812,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154281,1154281,0.996811,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154290,1154290,0.996811,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154303,1154303,0.997836,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154311,1154311,0.997122,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154346,1154346,0.997126,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154354,1154354,0.997125,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154371,1154371,0.996416,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154389,1154389,0.996417,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154397,1154397,0.996401,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154401,1154401,0.996379,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154435,1154435,0.997795,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154443,1154443,0.996953,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154451,1154451,0.996952,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154478,1154478,0.996950,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154494,1154494,0.996949,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154508,1154508,0.997312,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154524,1154524,0.996337,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154532,1154532,0.996334,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154541,1154541,0.996332,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154575,1154575,0.996337,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154583,1154583,0.996334,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154591,1154591,0.996331,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154605,1154605,0.996011,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1154613,1154613,0.996011,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155245,1155245,0.995695,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155253,1155253,0.995686,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155270,1155270,0.995689,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155334,1155334,0.995564,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155342,1155342,0.995562,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155351,1155351,0.995560,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155377,1155377,0.995558,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155652,1155652,0.995441,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155679,1155679,0.995557,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155741,1155741,0.995217,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155750,1155750,0.995215,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155776,1155776,0.995214,13.800000190734863,0,1,1,1
12:00,CON_SSFV,1155792,1155792,0.995216,13.800000190734863,0,1,1,1
