hora,estado,terminal,root,u_pu,uknom_kV,clave,cumple,ldf_ok
09:00,SIN_SSFV,1155911,1155911,0.996059,13.800000190734863,0,1,1
09:00,SIN_SSFV,1155938,1155938,0.995768,13.800000190734863,0,1,1
09:00,SIN_SSFV,1155946,1155946,0.995766,13.800000190734863,0,1,1
09:00,SIN_SSFV,1155971,1155971,0.995767,13.800000190734863,0,1,1
09:00,SIN_SSFV,1155997,1155997,0.995767,13.800000190734863,0,1,1
09:00,SIN_SSFV,1157019,1157019,0.995920,13.800000190734863,0,1,1
09:00,SIN_SSFV,1283235,1283235,0.997760,13.800000190734863,0,1,1
09:00,SIN_SSFV,1618733,1618733,0.995527,13.800000190734863,0,1,1
09:00,SIN_SSFV,1618741,1618741,0.995529,13.800000190734863,0,1,1
09:00,SIN_SSFV,1618750,1618750,0.995530,13.800000190734863,0,1,1
09:00,SIN_SSFV,1667238,1667238,0.996385,13.800000190734863,0,1,1
09:00,SIN_SSFV,1667262,1667262,0.996488,13.800000190734863,0,1,1
09:00,SIN_SSFV,220 V,220 V,0.982567,0.2199999988079071,0,1,1
09:00,SIN_SSFV,2214130,2214130,0.995994,13.800000190734863,0,1,1
09:00,SIN_SSFV,2214148,2214148,0.995992,13.800000190734863,0,1,1
09:00,SIN_SSFV,2214156,2214156,0.995991,13.800000190734863,0,1,1
09:00,SIN_SSFV,2479567,2479567,0.995415,13.800000190734863,1,1,1
09:00,SIN_SSFV,2567814,2567814,0.996060,13.800000190734863,0,1,1
09:00,SIN_SSFV,2567831,2567831,0.996059,13.800000190734863,0,1,1
09:00,SIN_SSFV,2765811,2765811,0.998230,13.800000190734863,0,1,1
09:00,SIN_SSFV,2765829,2765829,0.998217,13.800000190734863,0,1,1
09:00,SIN_SSFV,2765837,2765837,0.998216,13.800000190734863,0,1,1
09:00,SIN_SSFV,2789132,2789132,0.995458,13.800000190734863,0,1,1
09:00,SIN_SSFV,2789141,2789141,0.995457,13.800000190734863,0,1,1
09:00,SIN_SSFV,3272567,3272567,0.995416,13.800000190734863,1,1,1
09:00,SIN_SSFV,3272664,3272664,0.995411,13.800000190734863,1,1,1
09:00,SIN_SSFV,3272761,3272761,0.995409,13.800000190734863,1,1,1
09:00,SIN_SSFV,3272869,3272869,0.995408,13.800000190734863,1,1,1
09:00,SIN_SSFV,3272966,3272966,0.995407,13.800000190734863,1,1,1
09:00,SIN_SSFV,3453260,3453260,0.996051,13.800000190734863,0,1,1
09:00,SIN_SSFV,3453367,3453367,0.996052,13.800000190734863,0,1,1
